,review_id,star_rating,helpful_votes,total_votes
139961,R1LMTM44C6K2S6,5,2,2
40440,R1ENWQ0Q64U7S7,5,1,1
65225,RZIPFDB6MISIM,5,0,0
136100,R1QVIF9QAXC8A8,5,3,4
64701,R18M55GFB1ZB2F,4,0,0
13874,R75C6X5LFUGRG,2,0,0
41462,R12835S6DIOXHV,4,3,4
126119,R3P62IYXC67X31,5,6,6
96570,R2NB84J3L043DD,1,0,1
83651,R173YXZ91BFHXS,5,0,0
71990,RR27DFA3W2W06,5,1,1
135200,R2UNZ67O1OQU9X,4,2,2
125747,R2HR19K1OLY3VA,1,1,1
101781,RXTVR13IND2MN,3,7,11
43261,R2HEL1DF1XSPV7,5,1,2
77513,R2XHHT2DQI53G6,5,0,0
99996,RY0Q6CXBHNYS0,4,0,0
82514,REHG3PXCV6SKI,2,0,0
43315,R163BGDAM6QP2P,5,0,0
59975,RLDOKXOI1SHYC,5,0,0
39242,R3SX9QLR2RTWT7,5,0,2
40706,R2G5FPSUMED8QF,2,0,1
62340,R2V4TC4HVVLXNH,5,0,0
22961,RLHQBT3W4VEK7,1,1,1
31251,R3NVUZBF3CNMPZ,5,4,5
124745,RUKBC62Q45NE5,2,4,15
44733,R2SVSICBA66UWL,5,0,0
86207,R11IJQJI477IK4,5,0,0
80743,R7HY89Z335WU1,4,0,2
10166,RQLK7W5IMOT2R,5,0,0
88732,R395VFDGGS4L0K,5,0,0
128721,R2XOSQ1QARZSH5,5,1,2
143799,RLYOHLYKYIRF1,3,1,1
133487,R39I3X1EJVS2N2,5,2,2
22632,R2FDLGWA0LB65S,5,0,0
43112,R3BTRNG5OREKAO,5,0,0
37543,R10FQWMLZOK3SC,1,1,1
53415,R2VFMI10OGQUTS,4,0,0
101633,R184IMCCPMV20B,5,0,0
21268,RY8E38R7H4K1D,2,35,38
48440,R3UH28KC2F59EC,5,0,0
49890,RN257X11DOCJO,5,0,0
40368,RATEB2GUEXPKK,1,2,7
47414,RC9TOITR19QRH,5,0,0
101660,R1ST4670QYHUH,4,0,0
24104,R55A1B0HQ0SD9,5,0,0
33096,R34KXF906LX97M,4,1,1
55859,R3OCWHODLRLXQJ,5,0,0
36900,R3OX3BD79JCGDB,4,3,12
19743,RTIBRTT1OODE9,5,0,0
29280,R1B1XL2QZ8YVLR,5,0,0
133562,RDPS83X1EY6T2,5,0,0
12907,R3EE3PBH5GWU6T,5,0,0
99791,R1RUOTPW8VSKUX,1,0,0
65043,RGCKR9TIUUFHD,5,1,1
123072,R1KJ33Q2TJ82G6,5,1,5
28030,R2YZ95ZLPXDQEZ,5,0,0
17035,RV2Y7HK3FZ1GQ,4,0,0
90175,R1AJOW3VTUFIQ5,5,0,0
17964,R2HV3LPLXQSKAC,1,0,0
24699,R2P57FSDAI5E73,5,0,0
97982,R1INLFTM5S23M5,1,0,0
1156,R16ZNSHDLJRU49,5,0,0
18369,R12EVD2C5WQ7LE,5,0,0
69871,RJU4J68T1E8W3,5,0,0
50010,R27RQZMWWH4IRZ,5,0,0
108853,R2Y0VKMM4HER4Y,5,1,2
103538,R12QU1CEPRAVW1,3,1,1
15882,R27ZSQFIRWAUD9,5,5,5
51745,R2CWMBUX2E50Y7,5,0,0
90552,RAPINAXLT1NMD,4,1,1
79826,R3P8IV09Z0DECJ,2,0,0
60810,R39AMWMECHA5F5,1,0,0
100645,R2XO1G1030LT3B,5,0,0
53921,R2X2I8LE211DS0,3,0,0
100014,R2MUD4W2V114AH,1,3,4
137518,RF2QMM83LPPC5,5,1,1
10320,R39L5KYVYXR8KC,5,0,0
30177,R3HRXWMW780V62,5,0,0
216,R22TGDTNT5B1AG,5,0,0
57998,R36ZV8DQLHKQFG,4,0,0
85091,R3KR39KNLGI0T7,1,0,0
72430,RRX7QH4GMNODO,1,3,4
12727,R2PTI3P60IYV4X,1,3,7
113514,R1TU911P6YNRS3,5,1,1
85716,RHJID2EMF0VI5,5,0,0
109946,R3CCBVVYSLXI2K,5,0,0
64482,R3EPR41JYUUBC4,2,1,1
41867,R1NJ7XQ4RUN5N4,5,0,0
124633,R2TB3BCJO0HEQI,5,0,0
12608,R2WGLDFKG5KSL4,1,0,0
9289,R3RM66FHC7WFWL,5,0,1
15549,R1S19LMKKZMNQK,5,3,3
100990,R29J8HIEPS38RB,2,4,5
51319,R1TCI6X5JWQ7TK,1,0,1
440,R3H2FEJ5BB74D4,5,0,1
137977,R2Z4CCL3XEZZ5P,5,2,4
66298,RQARA1HTUZY7U,1,1,1
45415,R1GU8GOQ888VEM,5,1,1
77501,R1KWAFZ16IQNFF,1,0,2
125000,RFCVDFQ7OHI8V,3,1,2
134940,R384XJQ5P9FN93,2,14,19
79195,R2RR9YFNRJK33W,5,0,0
27806,R1WL3KWFDQSWCH,4,0,0
45560,R12OYEP2I9XWEE,5,8,10
87600,R79BTWKV39S33,5,0,1
74469,R3IIFXCP5KTLSY,2,0,0
14034,R2WT8MN0CFQTGT,4,0,0
109797,R1C821E9KPOEI6,5,7,13
87813,ROSBCFARMU6O,1,0,0
130390,R2M02ULV25J2PK,2,1,2
43273,R2Z4U2DS25VXXP,5,0,0
144106,R32S401F10HHB3,1,0,4
54271,R1QNEAW2QDCRMF,5,0,0
112306,R2KOL1RYLC80R4,5,0,0
120706,R2GZ5N6ZJZMOGY,4,0,0
10976,RVJ0KKAPIT4PS,5,0,0
116966,R39N5NU9QM3LUD,4,0,0
80314,R2V6XDLUD9N0S7,1,7,9
65143,R3STVEWSPUA4LD,1,6,6
68873,R1Z61MQFVLYLMB,5,0,0
143592,R19OMKXO5GRGTQ,2,0,4
24091,R3D754RG7YVU3K,1,3,3
42083,R3MBZB0QAOL5H9,5,0,1
48222,R2B1Y13D2XWHRQ,1,2,2
93554,RFYQB23RQBE57,4,0,0
24968,RA8EJX3XSCOKY,5,0,0
81394,RQQVT3X5MC64Y,5,0,0
13650,RRJME563Q3RLV,5,0,0
43731,R3CGIGYJH57MW4,4,0,1
78748,R1GO3907YS9ZC5,2,1,1
26846,R22Y0DLKJMQYA8,4,0,3
124538,R2L6UNUWTQKWXN,5,3,3
60929,R3SZ0BQ6QBG27Y,1,21,27
59634,R3VR8W7TBKFWPH,1,0,0
73239,R142PIL10IJKZB,3,0,0
34112,RLKBNEASGPEJ9,5,0,0
7998,RI277V4PQLKHZ,2,0,0
39094,RO0MGM2UKN5NY,1,5,6
5664,R2OX5RO71DYOS9,5,1,1
60268,R1EYQALIFW46Z3,4,0,0
85472,RL68DXEEKVORK,5,17,19
40893,R3B1UED60REIL1,3,0,0
12121,R3PUKCER021SJT,5,0,0
32580,R2WMPVCR9447PG,5,0,0
55582,R2DLAAVZM5RCBV,5,0,0
18565,R3CLOZHTYR6KP6,4,0,2
70229,R2F2JKMD1YCW9K,1,1,1
48403,RR88D4RMQJG7Y,5,0,0
114647,R3TC9Y0114JG7T,5,0,0
40441,R204GHOOKYYS3Z,1,53,59
13634,R1EQ7IOPAY75W3,5,0,0
13547,R1G8EZ4435JIC9,5,0,0
94700,R2YZ33417I0TNS,5,0,0
90859,R14571YOQF8ZA5,5,0,0
22354,RMNCAMGO73ZE0,1,1,1
88748,RF41QL38JXM6,3,0,1
4665,R17SXQQCNQIWYC,5,1,1
40903,R10HKUW9XLMWWP,3,0,0
95411,R2F6DJRVD14522,1,0,5
26662,R249IYTR8E7L78,1,1,3
43366,R3PDHD4X284YQF,3,0,0
99224,R3JR0WY8WAOJZL,5,1,1
41241,RFH3I1HTWTJN9,5,0,0
37776,RV9CTUBASW2AR,1,12,15
61091,RDT2SS7CPE1X3,5,0,0
46142,R1HSWGF5HER8UA,5,1,1
126941,R20IJV0ISIF66S,5,0,0
45940,R3VYEQ7HS288KO,4,0,0
49500,R2VGJB4FB8VI7W,5,0,2
26957,R1BGB0DQUB1LY2,5,0,0
74966,R3AMGCNJJP6JCB,1,0,0
96091,R29OS0TYNS5MT5,3,0,1
30174,R10AN9RL28SVDZ,2,0,0
84564,R3D7PV3Q3EUE9T,2,1,1
82670,R2Q9XDI3JZ5EYF,5,0,0
18967,R3PU7H70YNMWS3,5,0,1
2710,R10I4B4ADO7AAG,1,0,0
33686,R1NP0FV41R8Z7,1,13,15
33043,R3JJHMLE67P1WS,5,0,0
88240,R271NTPR8W3USP,4,0,0
74411,R3SKBVNW95N9AX,5,0,0
71055,RSZ3YO6XKIZXR,5,8,10
78426,R3FPULSKUTM2U2,3,3,3
77692,R3B9UJSG6379KN,5,2,5
144508,R3FUA3Q61N0V7L,5,2,2
96908,R38O8I1H7E26FW,5,0,0
118970,R3FXIITRQDZ3Q5,5,0,1
75338,R1WIT7AU6LWRI6,4,0,0
139426,R3IG19P97HJ8YX,5,3,10
99427,R8K6XQVMVV8SG,4,0,0
124567,R3HZANYT2VPY3B,4,10,12
12002,RNYWA7ZPZ5RJS,5,0,0
70540,R2AJT99NWR3IY5,5,1,1
75372,R2QM19GW9WVDN6,4,0,2
142707,R1R351T7ONTD8D,5,0,1
33334,R363IDC29DFLO1,1,0,1
101791,RUPAZAUACCXC,3,0,1
65287,R21LKT458U7TJ4,5,0,0
85215,R21KPGYQN8M3LS,3,0,1
19303,R2OROI2NP6L8K9,5,0,0
95408,R3V58HV3BK1494,5,0,0
117142,R2V3C5DZSRY086,5,0,0
108496,RJH4INVLLXC6U,2,0,0
104433,R1GEDBFJL3EC8P,5,0,0
73436,R2AZLRMLMRS6QZ,5,0,0
16338,R4183VZ6T0Z25,5,0,0
51052,R1JW2P1PY0GB0O,5,0,0
73320,R1HPYSWKFVAY9D,5,0,0
127945,R2CV4SBQ4FRCY6,5,36,37
75053,R2ML4NOEOC3UX6,1,3,4
53286,R14CU8U02E67BA,1,1,2
56192,RT6G63Y7U6400,4,0,1
69127,R2K2OM31R80NM2,5,0,0
30328,R34SQ21L8QIV1Y,2,0,0
18627,R26Z3RMZM3VF8W,5,0,0
85862,R2L0O5VHB5GBU3,1,2,2
106338,R28KYK598PCSMJ,5,0,0
111944,R1WAV6PYLOUUYA,5,0,0
119162,RC6K2V9KXGP7W,5,1,2
96581,R3C0PC4BXNV9EL,5,0,1
22422,RDWTE6RBBHD24,5,0,0
96257,R1I3GXY4YPSVXH,5,1,1
52888,R2NP81IDUZV4M2,5,0,0
25012,R2F51NKNAPTXZL,5,0,0
91207,RWOMI8YRX4WUA,1,2,2
71560,R19CR13MDVVS39,5,0,0
79859,RUWCT8X7T8Y,3,0,0
6399,R2TM0TGO41L991,1,1,1
128447,R38LAE3LZL33AU,5,2,2
122355,RX6VVYCV1MFT8,2,142,146
48487,R2A5Q5QFURJ0I3,4,0,0
83727,R24CPKJCEKD6OF,4,0,0
83330,R24DYL4W222OPM,5,0,0
74281,R1ZCTUF6A67JDK,5,0,0
28896,R1AGTI2FIRF8V6,1,8,9
76773,RCU6PEST32M9U,3,1,1
17813,R6O463659M33S,3,0,0
122483,R1440JLFCVOLDQ,5,2,2
93042,RRGIBF6EIQHMS,1,4,5
82659,R359VO8BYWO2KP,5,2,3
1228,RMW6B66YEINMS,5,0,0
60141,R3KW634VUV79KA,3,0,0
51860,R23PTACMZ640IP,1,0,0
58550,R2NMHGM9IGMB0C,5,1,1
71803,RKHMV92SGPGUE,4,5,5
86068,RSZZK41BWQNUE,2,4,4
10656,R1G978ETS6YKM5,1,0,0
113207,R3QWW4JD6OAOL9,1,0,0
67192,R1QMD2J93Y9ANH,5,0,0
18281,R37PZ9FUCIA6XA,5,0,0
16662,R23EXLRT3P2EPJ,5,0,0
97569,R3KVENVJOL3EGQ,2,0,0
62522,RVQD45U00W3OS,1,59,77
10592,R34Z4A28YTSQ9T,3,4,4
15832,RXHATB4ZI24ZD,5,0,0
5587,R3GWHNH10JJ1DU,4,0,0
100583,R1KRKR11TBKPIG,4,2,5
14460,R2ETUJDOTRZGUV,4,0,0
115209,R3TL4WODJOBJ7O,4,1,1
140728,R2JKTMWVXDZSA2,4,2,2
112084,R3LBCONNVGJJ0Z,5,0,0
97936,R2K8TSSNHNBGVK,5,0,4
51022,R2NOBRXD06DJLW,1,0,1
100313,RVRI89COFAVA9,1,10,10
44011,R21I8LLLJ14202,5,0,0
123106,R1T3QK0I8Y0DKI,1,2,11
31311,R3H0I04AEHH33Y,3,0,0
61999,R3TJUK26CNFU5F,5,0,0
41503,RLWAGVFO2AKDP,5,0,0
51168,R2UVFEXI2NE41S,1,9,11
74031,R2GTF5FML8VUED,4,0,1
135346,R25MXP11JYMUNH,5,4,5
25303,R25NN026XI1LVJ,5,0,0
3875,RDLCZOQ67NU3M,4,0,1
126944,R39Y825T68XD4,1,1,2
5287,RS0Y0I02434AR,4,0,0
62925,R3I5OMJDW8MI0P,5,0,0
53276,R1OVR610X3OXLZ,5,0,0
38940,R3H67347Z8X0S0,5,0,0
17423,R12KT2L26J65Q,5,0,1
39037,R3603GAN5Q0XK1,1,21,21
80294,R1XTFAZ87MG9T0,4,5,5
61556,RCKM2341LE1GT,5,0,0
112646,R39SEA0F1TUP99,4,3,3
77488,R2HVVBAWRCB5ZY,1,0,1
80099,R3UY6GY3MKBJ8T,1,3,4
62453,R18J7XQVKB4YI7,5,0,0
32021,RQDPER9U3LO4M,3,2,5
96813,R2VYI15UAF49LS,4,0,0
59066,R2HFFI7C7I3GCU,2,3,3
56790,R2PJGN7X18LTE0,1,1,1
62623,R3MW1JIXV3GN27,5,1,1
12189,R1EIR223E57Q61,3,0,0
17947,R2A7UCC8HB1WM7,1,0,0
55652,R3QA070KNREQIO,1,0,2
37762,R1KWWYJ90Y00C3,1,0,0
119246,R3RAJYOUDEK26G,5,0,0
59237,R11KF0EDDE6OXV,5,1,3
63917,R1GR4M3J4XD9FM,5,0,0
42703,R3OYF8SJTE0233,2,0,0
132245,R10P9Z58OPOJPB,1,1,4
132181,RBY3Q5GQI14FE,5,2,3
89082,R9CFKEESX7PFI,4,0,0
37831,R1CSMG7F2OVM0Z,5,0,6
108803,R2R1G3U9YXWX0P,1,4,7
7807,RDOGFWLYE76CB,4,6,7
34318,RTOXMPVGUZY1H,3,0,1
96166,R3HO7OUX10SXOE,1,21,40
56182,R21XDVF4HE8SQ2,5,0,0
46397,R3IG5N6120OZ1L,5,0,0
107274,R2NSD8BI9O74YY,1,0,0
37859,R3USPBWSEBYH7Z,1,15,19
80754,RGTD9LMWYLU89,5,0,0
87964,R10G1G7OZGCKQ7,5,1,1
78570,R1B0TW27HCSODF,5,0,0
99455,R1V32GKS4PNLBE,5,0,1
32812,R28YBO73VHDAQM,1,3,5
40123,R336DU6M2LCOI5,5,3,3
81813,R2VJH1MDKD6LAA,4,0,0
50312,R31DE2T8HEI44G,1,0,0
97217,R23NOZREMO0FT9,5,0,0
36965,R2ACEC32180UX5,5,0,0
89203,R1YRFQYU4YKAN8,1,6,9
6,R1LRYU1V0T3O38,4,0,0
31776,RU1Y2SYXRRTF,4,0,1
26622,R2EOZIFYHEMUSA,1,2,3
126823,R2Y9TFKFTXZBQ,4,1,2
12880,R1FDME62C9UR2J,5,0,0
42683,RGS7V2LRUJ3YE,4,0,0
40557,RY9C3W8UV4KMJ,1,39,105
90719,R20UZ2AX5SXXL,5,0,0
81392,R12SYPOERUMN4V,5,0,0
98339,R3AD0PC20ACD2H,4,1,1
141705,RDEKXVDMMDCBV,5,3,3
97423,RUZQZL9MDR7S0,2,1,1
104063,R1WLAARSUYS3GW,5,3,4
65589,RD3L35LV7Y5RG,4,0,0
58159,RGSFOZEFH75KL,3,1,1
84827,R2KWL06SU8Q48D,5,0,0
14728,R28YYP7W1IB7VW,4,0,0
44503,R18UKTG2EDAT3Z,1,1,1
90250,R3ETMFDWN2OPA7,5,0,0
24194,R3R1EG3CFAJPFT,4,0,0
46631,R2KYL7XV4X0FJN,5,0,0
10205,RTCWJLOJ7CETZ,5,0,0
86553,RCBJ6LBITQPNW,5,14,15
104660,R2CPWFD08WJ5XS,5,0,0
23046,RYDT6P78XWVDA,5,0,2
91077,R3I4XGMSEEKBSG,4,0,0
71433,R2Q6HH88N4VMMA,5,0,0
62413,R1SN60MIMOPWQZ,5,0,0
27652,R1HX5NBD2XJ2US,5,0,0
72435,R1YT6M48QUC67U,5,2,2
36262,R14V0JXPFO5UKP,1,2,2
137537,R3OVWRZMXDHNKC,4,0,5
88555,R2YYW5DGOWCC5K,5,0,0
72567,R26OZ0FHEQFKDX,1,2,2
12389,RUZ3TW9UOKMW5,1,2,3
48798,RCE5HI79SMX4G,5,0,0
39084,R3VST1E3XZNZR0,5,0,0
130032,R7NKMG9O91AHF,5,0,0
6669,R2NQDKEMYVRVGW,1,0,1
127585,R3KQ15RJJZ808L,4,0,0
57063,R1GUBY8ZPDZEVS,5,2,6
101730,R2XYOKTH2KJMVL,4,6,7
388,RL0AQ3VKM6293,2,0,0
101459,R1591B2GXDHIBS,5,0,0
9854,R1VMACTXCXWVIO,5,0,0
37489,R1SRFP77E3PY76,4,1,1
97245,R35NPXNIN72NSX,4,0,0
94706,R35H46NZX0EQ4J,5,17,20
125492,R1HP0KD0OF7YO0,5,0,1
90956,RN1NS3WSZDSYC,2,1,1
99246,R1GMD5CW1A27L0,5,0,1
125895,R1ARLPUSIE4ZYR,1,5,10
81102,R26TV04Y62675D,5,1,1
58661,RO8D9MPVIXS6T,5,0,0
143679,R1WVT0KMSKXQ36,1,11,24
86747,R3KRL05P2YGP0S,3,1,1
117602,R3DE0JWNDHNQPL,4,0,0
81920,R1NOTJ0HN3KZO0,1,0,0
119564,R2FWL1W2QKIXZY,5,0,0
31309,RJ768MNMLWPVH,1,0,0
77930,R3GUQ67AXZJQ9J,4,1,1
66690,R2MNAOVCNH7RO0,1,1,3
16878,R3HARS03IQT1JR,4,0,0
140185,R1MMET2AC7COEG,5,0,0
49441,RFZ7PI97HM3X9,5,0,0
64225,R2QZJ50BXGOV0M,1,6,7
56042,R3B7THU8CP1N2U,5,0,0
71844,R2V0WTZ26PMH61,1,2,3
36821,R3VVJV04JG6002,5,0,0
142904,RWPGL1SG0JYF5,2,1,2
24767,R2L9YS2YME8XIM,5,0,0
122984,R11DYSIQXJ9V39,4,0,0
3172,R2O8ZAFJHVQOGJ,5,1,1
101518,RS43KT7J8NVJD,5,0,0
67292,R1U658RAMM3W2H,5,1,1
113506,R2LFUKWC5PSUVO,5,2,3
94186,R1QZM5UA0Y9WVI,5,0,0
41422,RC7B7C0UQ90C8,4,0,0
2579,R4IUI743CWX7A,1,3,6
120015,RUHUDFI99IP0I,5,0,0
120210,R179072H03OBEC,5,0,0
64512,R1DKVMC4WY24W2,5,0,0
12227,RS2A3ANFW00AY,1,2,3
96689,R2EZFUOTGOXF7Z,5,1,11
41481,R3A71VIHJUTHLH,5,0,0
26996,R3N5MBT81VIAZL,5,0,0
84901,R1186RLUYX3Y0R,5,1,1
36791,RIIJVXU1WYMH8,3,0,0
76076,R36WA9GRZU3G5R,2,1,1
2479,R3MMRI03YYIKKV,4,0,0
102695,R2ZGPXW5PQEO4G,5,2,2
34199,RKSOCWL5D4D06,5,0,0
66965,R39XQUBVGNX887,5,0,0
50825,RMO7EN8NPTDIM,5,0,0
121383,R25RMHQAJETXEI,2,3,8
43828,R1XCP2UI5FX2E1,5,0,0
68211,R1GE64D7I4MKJ6,4,0,0
142464,RY0ARQ2TV3WS6,4,5,5
57770,RMWIBDT238AUA,5,0,0
32552,RE2W6I9ISS7PD,1,1,3
5238,R1P4PQQBPUFVOB,2,0,0
8918,R2J6B73C3AU00,4,0,0
17864,RAK12JPQBYUJ4,5,0,0
45509,R19FTJ5I2TX9MA,5,0,0
28963,R2I6CADYTNLF4W,1,1,1
50936,R2BTKU3LX13RP3,5,0,0
28774,RK2ZNG54H2EF2,1,11,14
96986,R1IEPVGSOXVU1N,1,3,4
87866,R294L0S4E0T69O,5,0,0
84946,R2K5C69BNWMIWW,5,0,0
11412,RMO3ZPKVSXWLE,5,0,0
8316,R33IWG2UEMMR2B,2,0,0
8419,R2YVK7KF3VMUKV,1,0,0
92685,R30H4A1M47Q1CL,5,0,0
140284,R3FG0TEHE8XZT,5,1,1
114668,R1CIVBE0RR0KLV,5,0,0
70136,ROX1IQQDN1ZSW,5,0,0
84681,R15E283DRVLD4X,4,0,0
94612,R27IXSTZF48SNJ,5,0,0
72842,R1YLSEPOF879WN,5,2,2
8111,RJU3L5U6R8YGG,5,14,14
99796,R32OUFB9I9H8BY,1,0,0
123333,R1KZD671CH7RBW,2,0,0
52588,R1I46BVSET4SD0,2,0,0
69175,R10ZN0XDOJI7W5,1,9,9
4787,R2KHBGSLJTHCUJ,5,0,0
18460,R3S8K9H3F2JDLC,1,2,4
78404,RHEOKJXB757RL,5,2,3
39670,R2UOYK5FFLW1H1,4,1,2
56004,R1Q7AW7B839GNB,5,0,0
61330,R1SWYVKZLUM0RG,4,0,1
22165,RNENBKWKFN2Q2,1,1,1
54021,R253USDAZUZ2RE,4,2,2
136532,R2CUPVZAJ1JK02,5,0,0
533,R2CBHBCJD3Y1YC,1,1,6
121755,R2R8LSWWDX4ZIX,5,0,0
96322,R2V9P4LG2KWKCT,5,12,13
95608,R3VGR1NCK8SN72,2,1,2
141790,RK8K4FZEV0FCK,4,0,0
308,R31NW26XPHS2PG,5,0,0
66880,R3NRKD50DC28VP,3,0,0
88299,R2YBYHTJHJEU6U,5,1,1
64558,R2XM6F43OGNFZR,5,0,0
1436,R17V95WYC9ZXDD,1,0,20
89292,R1YG1HWNRXHE0I,5,0,0
6921,R3G0SUA7AVHXXM,1,2,2
98053,RCSBX8TB1AXDU,5,4,4
46829,RX0S2BVXSM651,3,0,1
125549,R1W430LRD3WBTZ,5,1,1
22175,R3PQ5FRME878ME,5,0,1
55588,R1FXDXIXD3WCVM,5,0,0
51476,R2VUC0HPIIODSL,5,0,0
140333,RM7MA6SJB60L9,4,1,1
95214,R125OBQBNV6VEJ,3,0,0
110677,R1OWZRY88ZFU7L,5,0,0
71507,R3R6PDUZBS3DKM,3,3,4
123603,R9K56X3A6QQ1Q,1,14,27
52847,R2J73JA0035ABD,5,0,0
1075,RPQNKVC747SP9,3,0,1
51323,R1FTOM74CRRIB0,5,0,0
12763,R19PS9OL77F638,2,4,6
92992,R1ZK7VZASYKTE6,5,0,0
38219,R10GDUZPJXFOMF,1,38,42
20522,R2W4QSMKBCBHEW,5,1,1
88149,RO9W0NQ6LO3FG,5,0,0
42835,R38688ENJ8UXOR,1,0,0
55382,R1TTAMPO2OZDOY,4,0,0
96730,R29UMCLZE3NWOS,5,1,1
97911,REC1P8MEEFY1R,5,9,9
89734,R29QVXE1Q2ER3F,5,0,0
42539,R1P3MHYOW73JLF,5,1,1
50531,R16G699XADCCXS,5,0,0
141874,R1YQFJ1G5YB65C,1,2,8
93867,R3AO65XO81VIKA,5,0,0
15369,R17XO85V5OF725,5,0,0
31027,R29Q2SSD8VYCQ1,5,0,0
62267,R2TSD3KIKGPNBA,4,0,0
12455,R38894LFQN746O,4,0,0
55952,R23HC5K4Z3TW5A,5,1,2
87298,R3SVGFMXVV58CS,1,3,4
14186,R2ZEDZJ8RXBVIW,1,0,0
27192,R1U9QIVKJSDL45,5,0,0
68401,R2JB8MHIYDWL5E,5,0,0
139095,R3OFO8HIB4AYP9,5,26,34
86822,R2ASTEW1K83NC6,5,0,0
14003,R1ZSIPU7IYWWHS,5,0,0
45869,R1XFRV39GOJO2F,3,0,0
14873,RK296A6UYVVSH,5,0,0
80921,R3KZM76F2XQFPG,5,0,0
21777,REU53Q77357CV,1,2,2
3200,RFHVWVPIS3JKK,5,0,0
18726,RB9E3L29O0U34,5,0,1
118503,R126STJ9APIVVJ,5,0,0
55914,R2LKWZV2CGRSDY,4,0,0
25259,R1WRAAL9ZH0W4C,3,1,1
4057,R1WEML0F4FDVBX,1,2,2
9554,R329RMNRDL7GWP,4,0,0
11460,R297MHCPE16VPV,4,0,0
16985,R2BW29PYI4ML1M,5,0,1
48385,RWC0ZHX7LQBVF,1,1,1
5438,R1ZBFKIN9QBOTC,5,0,0
23062,R5FF1Q320K98W,5,0,0
22221,R24PL3JI043D2K,1,2,2
65721,R2XATTACIENEA3,5,0,0
139138,R28FPA1PIZ608F,5,0,1
49475,R2KHV4WE1R4C3Q,5,0,0
128712,R3RO8LBFQ6A38Y,5,1,1
19360,R1KZBHWNC52KD3,4,1,1
85948,R21U5257J883YP,5,4,7
39730,RBZRQBH5Z1T5F,4,1,2
141922,R1C6W9GI2XP2MB,5,3,3
29662,R2PCU31EVPHBCJ,1,0,2
20657,R2PV9E732I2EE8,5,0,0
68095,R3V1ZSVTU6NQVM,5,0,0
73449,R1M3BROTXRVQ9D,1,0,1
107864,R2IKVDUZQ09ZN5,1,33,34
79246,R22YAES9TQEE58,5,0,1
46108,R2J0V1M444PIS3,5,10,27
40075,R2NOZLRCGYKYCP,3,1,4
101865,R2S5F1JW5GVUXV,1,3,3
54678,R3JKAOYIQ03SXB,4,0,0
75954,R2VEOXIU5TI8MA,3,1,1
10382,R1ROMU0W1U1ZJD,1,1,2
94311,R2RQSKNXMIXZDF,5,0,0
7734,R2WH6X1D9UIE3Z,1,0,0
25146,R3KKK9GQQEW02D,4,0,0
119371,R791NP34CT7TG,5,2,4
134867,RUA4F7E66REGH,5,10,20
74402,RHZNF27J6F6B,5,0,0
48528,R21VLAY4Z83CEV,5,0,0
5377,R18F13VIIQHU55,1,4,44
49368,RLD9GEI6A27GJ,4,0,0
98925,R36SAWOY1E9MM6,5,0,0
49701,R14VM6C1XUVKRA,4,1,1
17158,RT5F84L6AM99S,3,2,3
41482,R3UZHOCJKQ0CUJ,3,0,0
32411,R2U2D7037TU0U4,5,0,0
144349,RPC7WCCH6P0QH,5,3,4
61210,RH595UXBIAW6X,1,2,3
98853,R3JNK6L99Y1IGK,3,0,0
97555,R2RYH7O9N1GNOW,1,8,8
3825,R19JV89EBDPE1H,4,0,1
72655,R3DJT0F4SSC81R,1,0,1
25292,RKEWOFDLZN0YS,1,1,2
82899,RTY9FVHO1925A,1,1,1
53731,RL77TAB07C4DK,3,0,0
82154,R1IE3FHGOZ5QA,1,3,6
87957,RX37HM476CK42,5,0,0
40204,RSIWD6GP6HL50,5,0,0
61692,R8SL9FBIBJHFJ,5,0,0
95434,R2IJTS3R66QSY1,3,0,0
16892,RR0J113B4TWLJ,3,0,0
23127,RH5NCUH2XAY49,3,0,0
692,R2OORCXLHUJXFU,5,0,0
104959,R3KHKK5ZX7L2AD,2,1,1
13977,RTA5PH0H7C7Q5,3,0,1
48609,R11AIKFMLKCP01,3,0,0
8817,R1LFALPWR9DYD0,3,1,2
110567,R1A6XP6UT38MCN,1,1,3
87696,R2Q83VQSNJ511J,2,0,1
57821,RZSJM6E84FJ6P,1,0,0
83578,R32I07AYLSRA6H,2,0,3
38943,R2K9G54G0PBOM3,5,0,0
122039,R1O2F5I3EGUQLB,4,0,0
140524,R1LH3HS428ZQKQ,5,0,0
44365,RJRAI7SGNL8HZ,4,0,0
46652,RASO8EJQIQVOS,1,1,6
76083,R3HDQ735BPQDE8,5,0,0
63749,R3KXZNRV7J6FFZ,1,0,0
78253,R2BF36R3P42JSD,3,0,0
100808,RS148J5RLFETD,5,0,0
70062,R254E4P7RKA93Q,3,0,0
23004,RFC7NTLCAJHPL,5,0,2
63880,RHWRVOLWSTB45,1,2,3
66061,RCX5SJFNYZD7L,4,0,0
39120,RMTY3CGIN4WER,1,1,1
79296,R2HXY700KB7K2S,4,0,0
14025,R2MAO9U27J2QSR,4,0,0
143802,RJZGD7EO6BQM3,3,0,0
15841,R3U26ZDPVCM7KJ,5,0,0
78408,R2AQ8D1C0GFXUF,4,0,0
18083,R3AA0UGJQRKBLJ,3,1,2
19330,R7UIUI5F6ZBC2,5,0,0
124892,RKW2IWXDL9H5J,5,68,71
48246,R2UUPWI43XLBWU,5,0,0
